applicant_id,name,email,phone,ip_address,university,department_applied,gpa,age,graduation_year,cover_letter_length,submission_time,ground_truth_fraud,fraud_type,is_duplicate_email,is_duplicate_phone,name_similarity_max,submissions_same_ip,min_gap_seconds_same_ip,gpa_invalid,age_invalid,grad_year_invalid,short_cover_letter,rule_based_flag,iso_pred,iso_anomaly,iso_score,cluster,kmeans_distance,kmeans_anomaly,votes,alert,alert_reason,pca1,pca2,alert_reason_short
APP00230,Nida Raza,nida.raza808@hotmail.com,351812172,12.50.235.5,NUST,Software Engineering,3.53,19,2025,137,2026-08-21 04:35:53.836180,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2261181780839791,0,1.1998746284822774,0,0,0,combination of weak signals,0.006653435409571904,-0.3986903877170675,combination of weak signals
APP00099,Rida Aslam,rida.aslam682@outlook.com,347279729,40.242.34.24,NUST,Data Science,2.41,24,2026,254,2026-08-21 04:51:03.188176,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.20849540757470542,0,1.4128376521356065,0,0,0,combination of weak signals,0.30521010962448963,-0.9314477326379492,combination of weak signals
APP00151,Iqra Gill,iqra.gill50@outlook.com,305720376,127.240.146.138,Virtual University of Pakistan,Data Science,3.27,25,2026,105,2026-08-21 05:45:22.936062,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.20804649243438383,0,1.5134172432533588,0,0,0,combination of weak signals,-0.07500309087143123,-0.25297897714041606,combination of weak signals
APP00581,Rida Hussain,rida.hussain826@hotmail.com,338094564,56.73.54.45,FAST-NUCES,Marketing,3.1,23,2026,156,2026-08-21 06:11:37.423083,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23135354780946082,0,1.066957633036347,0,0,0,combination of weak signals,0.05513699788891752,-0.48520653774695427,combination of weak signals
APP00033,Amna Mughal,amna.mughal447@outlook.com,399580255,30.197.97.66,Virtual University of Pakistan,Graphic Design,2.68,22,2026,272,2026-08-21 06:13:15.605657,0,none,0,0,90.9090909090909,1,9999.0,0,0,0,0,0,1,0,-0.1549089636878349,0,1.2743177080215697,0,0,0,combination of weak signals,0.4280075389585407,-1.08007048872791,combination of weak signals
APP00115,Kiran Raza,kiran.raza462@gmail.com,316761929,183.43.88.11,FAST-NUCES,Graphic Design,3.89,22,2026,192,2026-08-21 06:55:51.028819,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23236914764634864,0,0.9919635513547512,0,0,0,combination of weak signals,0.14700058995504606,-0.6491318746456871,combination of weak signals
APP00938,Nida Soomro,nida.soomro552@hotmail.com,319854283,205.26.241.169,IBA Karachi,HR,3.6,21,2026,61,2026-08-21 08:04:02.514799,0,none,0,0,90.9090909090909,1,9999.0,0,0,0,0,0,1,0,-0.12525209182244723,0,1.7873488520977359,0,0,0,combination of weak signals,-0.1104151812068237,-0.11928587523811479,combination of weak signals
APP00257,Shahzaib Dar,shahzaib.dar597@gmail.com,395342289,209.38.11.17,FAST-NUCES,Graphic Design,3.35,19,2026,79,2026-08-21 08:42:32.081144,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.18072135155133157,0,1.816273280705543,0,0,0,combination of weak signals,-0.14134901847474626,-0.13458845604688682,combination of weak signals
INC011,Noor Soomro,noor.soomro390@gmail.com,367716059,220.51.181.93,COMSATS,Data Science,4.8,60,2018,205,2026-08-21 08:45:00.395646,1,inconsistent_data,0,0,72.72727272727273,1,9999.0,1,1,1,0,1,-1,1,0.1374767265312935,2,2.02003424487076,1,3,1,GPA out of valid range; implausible age; implausible graduation year,8.78001323163276,5.78012945290677,GPA out of valid range
APP00024,Bilal Siddiqui,bilal.siddiqui519@yahoo.com,343222252,90.35.125.95,COMSATS,Software Engineering,3.22,22,2025,165,2026-08-21 08:50:39.805152,0,none,0,0,81.4814814814815,1,9999.0,0,0,0,0,0,1,0,-0.20668254272463066,0,1.0347335841410328,0,0,0,combination of weak signals,0.23468103781486715,-0.6619769393876628,combination of weak signals
APP00112,Komal Khalid,komal.khalid182@gmail.com,378783840,194.229.165.222,UET Lahore,Software Engineering,2.89,19,2026,237,2026-08-21 09:30:31.452547,0,none,0,0,78.26086956521739,1,9999.0,0,0,0,0,0,1,0,-0.18295522058010638,0,1.5439760829813558,0,0,0,combination of weak signals,0.44563920314876215,-1.0134431031705244,combination of weak signals
APP00930,Rayyan Anwar,rayyan.anwar128@gmail.com,346385308,215.135.91.114,Punjab University,Data Science,3.5,25,2026,72,2026-08-21 09:37:55.829193,0,none,0,0,83.33333333333334,1,9999.0,0,0,0,0,0,1,0,-0.14761392073806012,0,1.8127044882581866,0,0,0,combination of weak signals,-0.01829105588023989,-0.22492424565766728,combination of weak signals
APP00925,Saad Gill,saad.gill308@hotmail.com,312001936,72.196.253.5,Karachi University,Finance,3.53,24,2026,129,2026-08-21 10:41:00.932373,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.22382710554626684,0,1.2696442434171742,0,0,0,combination of weak signals,-0.013760696160678864,-0.3622625350729047,combination of weak signals
APP00212,Fatima Malik,fatima.malik357@yahoo.com,346755703,117.105.247.90,Punjab University,Data Science,2.84,20,2026,146,2026-08-21 10:58:26.036588,0,none,0,0,83.33333333333334,1,9999.0,0,0,0,0,0,1,0,-0.20716837298376545,0,0.9721162116112552,0,0,0,combination of weak signals,0.17053966114457986,-0.5618818826161737,combination of weak signals
APP00530,Farah Yousaf,farah.yousaf422@outlook.com,396751103,168.167.248.152,IBA Karachi,HR,4.0,23,2026,164,2026-08-21 13:08:02.258568,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23167096930314834,0,1.0280900770404424,0,0,0,combination of weak signals,0.0755511294591683,-0.5216343903911171,combination of weak signals
APP00693,Maha Yousaf,maha.yousaf349@hotmail.com,316252524,217.96.219.198,Karachi University,Software Engineering,3.03,19,2026,162,2026-08-21 13:42:59.338837,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23077348136411202,0,1.036726792139206,0,0,0,combination of weak signals,0.07044759656660561,-0.5125274272300764,combination of weak signals
APP00607,Ibrahim Anwar,ibrahim.anwar926@outlook.com,393202624,92.49.188.132,FAST-NUCES,Finance,3.55,21,2025,118,2026-08-21 14:30:39.821333,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2181105973761464,0,1.3758150324788483,0,0,0,combination of weak signals,-0.041830127069773695,-0.3121742376871807,combination of weak signals
APP00179,Omar Nawaz,omar.nawaz33@gmail.com,361262492,62.105.34.26,Bahria University,Data Science,3.15,22,2026,176,2026-08-21 19:33:52.856873,0,none,0,0,80.0,1,9999.0,0,0,0,0,0,1,0,-0.2062586083234733,0,1.1609355855712518,0,0,0,combination of weak signals,0.2752767200767155,-0.7229283621666689,combination of weak signals
APP00657,Maha Bhatti,maha.bhatti900@outlook.com,364537478,157.162.175.163,COMSATS,Graphic Design,2.92,21,2025,207,2026-08-21 20:22:42.684974,0,none,0,0,86.95652173913044,1,9999.0,0,0,0,0,0,1,0,-0.19933930285345797,0,0.5288504273399316,0,0,0,combination of weak signals,0.2955625605158996,-0.8130768327943451,combination of weak signals
APP00174,Fahad Abbasi,fahad.abbasi921@gmail.com,388473959,208.28.232.34,IBA Karachi,Finance,3.23,19,2025,168,2026-08-21 22:09:02.407327,0,none,1,1,100.0,1,9999.0,0,0,0,0,1,-1,1,0.03461507057140678,3,3.2186769629823315,1,3,1,duplicate email; duplicate phone,-1.0639822146382312,0.2679277114826928,duplicate email
APP00383,Tayyab Hussain,tayyab.hussain189@outlook.com,378112581,54.214.190.94,Karachi University,Marketing,3.23,21,2026,84,2026-08-21 22:47:13.368662,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.1909442930601063,0,1.7558007677740153,0,0,0,combination of weak signals,-0.12859018624333948,-0.15735586394948864,combination of weak signals
APP00062,Komal Baig,komal.baig271@yahoo.com,313634980,62.88.38.41,Virtual University of Pakistan,Finance,3.81,22,2026,235,2026-08-21 22:51:26.487788,0,none,0,0,76.19047619047619,1,9999.0,0,0,0,0,0,1,0,-0.1608001777978773,0,1.7269864574221432,0,0,0,combination of weak signals,0.458041301028681,-1.0195175264286667,combination of weak signals
APP00317,Faizan Qureshi,faizan.qureshi520@gmail.com,337352484,104.120.40.118,Punjab University,HR,2.81,24,2024,216,2026-08-21 23:56:19.397966,0,none,0,0,81.4814814814815,1,9999.0,0,0,0,0,0,1,0,-0.2014120489688565,0,1.0981516502303075,0,0,0,combination of weak signals,0.36482112657521587,-0.894204499994201,combination of weak signals
INC022,Rayyan Khan,rayyan.khan999@yahoo.com,372864568,31.151.64.224,UET Lahore,Marketing,4.8,17,2030,177,2026-08-22 00:30:58.281742,1,inconsistent_data,0,0,83.33333333333334,1,9999.0,1,1,1,0,1,-1,1,0.10888620281567918,2,0.8157652301879355,1,3,1,GPA out of valid range; implausible age; implausible graduation year,8.618887198952399,5.985397039408701,GPA out of valid range
APP00564,Anum Hussain,anum.hussain976@gmail.com,308221021,31.196.230.81,Karachi University,Finance,3.45,21,2026,191,2026-08-22 00:53:19.590272,0,none,0,0,83.33333333333334,1,9999.0,0,0,0,0,0,1,0,-0.21111917994437907,0,0.8049110013619563,0,0,0,combination of weak signals,0.2853691512272405,-0.7667885537395897,combination of weak signals
APP00097,Fatima Hussain,fatima.hussain68@yahoo.com,325614002,160.166.195.153,IBA Karachi,Marketing,3.48,20,2026,209,2026-08-22 02:29:19.053827,0,none,0,0,81.4814814814815,1,9999.0,0,0,0,0,0,1,0,-0.20402844469742143,0,1.0595215704867464,0,0,0,combination of weak signals,0.34695876145124643,-0.8623301289305585,combination of weak signals
APP00291,Asma Anwar,asma.anwar230@gmail.com,346124763,183.140.216.230,Karachi University,Marketing,3.51,26,2024,213,2026-08-22 02:46:22.033772,0,none,0,0,90.0,1,9999.0,0,0,0,0,0,1,0,-0.19099161903834877,0,0.42868436053293096,0,0,0,combination of weak signals,0.2851398819580399,-0.8180810842412682,combination of weak signals
APP00706,Omar Rehman,omar.rehman11@gmail.com,342924056,182.69.167.172,Punjab University,Finance,3.08,25,2024,176,2026-08-22 03:25:16.459162,0,none,0,0,81.81818181818181,1,9999.0,0,0,0,0,0,1,0,-0.20967894502372814,0,0.9679437413499036,0,0,0,combination of weak signals,0.2599035934165182,-0.70959634463855,combination of weak signals
APP00178,Farah Yousaf,farah.yousaf775@gmail.com,306005700,119.217.194.211,FAST-NUCES,Software Engineering,2.88,22,2026,246,2026-08-22 03:38:49.200206,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2144909972583134,0,1.3321585091645844,0,0,0,combination of weak signals,0.28479597805423884,-0.8950198799937863,combination of weak signals
INC004,Nida Siddiqui,nida.siddiqui588@gmail.com,374202560,193.37.220.210,COMSATS,Finance,5.0,16,2030,126,2026-08-22 03:43:09.273864,1,inconsistent_data,0,0,92.3076923076923,1,9999.0,1,1,1,0,1,-1,1,0.11038970220420674,2,0.5220011367624727,1,3,1,GPA out of valid range; implausible age; implausible graduation year,8.412866933728253,6.283430071147621,GPA out of valid range
APP00612,Sana Anwar,sana.anwar864@yahoo.com,361759315,22.213.152.81,Bahria University,Graphic Design,2.79,20,2026,130,2026-08-22 04:46:53.899261,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.22438320477393492,0,1.260550250546861,0,0,0,combination of weak signals,-0.011208929714397523,-0.366816016653425,combination of weak signals
APP00461,Salman Saleem,salman.saleem727@outlook.com,305554970,106.44.254.225,FAST-NUCES,Marketing,3.16,19,2024,128,2026-08-22 05:22:08.437723,0,none,0,0,84.61538461538461,1,9999.0,0,0,0,0,0,1,0,-0.19533713469997338,0,1.0500152549437296,0,0,0,combination of weak signals,0.11376783990240215,-0.470518432576467,combination of weak signals
APP00309,Adeel Soomro,adeel.soomro741@gmail.com,315293157,165.118.233.254,COMSATS,Marketing,3.77,20,2025,277,2026-08-22 06:49:00.734253,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.18710355995774192,0,1.668170649306165,0,0,0,combination of weak signals,0.3639007378889606,-1.0361778089899174,combination of weak signals
APP00575,Nida Abbasi,nida.abbasi677@yahoo.com,375495219,164.222.30.134,FAST-NUCES,Marketing,3.52,20,2026,195,2026-08-22 06:51:03.079897,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23234433766938778,0,0.9978649846884459,0,0,0,combination of weak signals,0.1546558892938901,-0.6627923193872481,combination of weak signals
APP00496,Rayyan Gill,rayyan.gill918@yahoo.com,314091420,65.150.239.170,NUST,Graphic Design,3.48,23,2025,210,2026-08-22 07:39:09.826197,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23078937083641377,0,1.0541542713404652,0,0,0,combination of weak signals,0.1929323859881103,-0.7310945430950535,combination of weak signals
APP00039,Komal Saleem,komal.saleem798@gmail.com,364671545,46.237.25.143,FAST-NUCES,Data Science,3.85,22,2026,219,2026-08-22 08:11:54.974155,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.22560507917775602,0,1.107239471002946,0,0,0,combination of weak signals,0.21589828400464245,-0.7720758773197367,combination of weak signals
APP00762,Iqra Gill,iqra.gill285@outlook.com,328080237,20.130.133.98,LUMS,Finance,3.27,24,2026,137,2026-08-22 09:46:46.328437,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2261181780839791,0,1.1998746284822774,0,0,0,combination of weak signals,0.006653435409571904,-0.3986903877170675,combination of weak signals
APP00375,Nida Qureshi,nida.qureshi990@hotmail.com,369113963,198.124.173.247,Punjab University,Graphic Design,3.41,20,2026,179,2026-08-22 09:47:37.132878,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23366975589363143,0,0.9883609173148781,0,0,0,combination of weak signals,0.11382762615338853,-0.5899366140989225,combination of weak signals
APP00600,Sadia Ahmed,sadia.ahmed153@yahoo.com,304856420,47.18.240.67,LUMS,Graphic Design,2.81,22,2026,163,2026-08-22 10:07:40.093240,0,none,0,0,85.71428571428572,1,9999.0,0,0,0,0,0,1,0,-0.20756801783482137,0,0.6256071073123665,0,0,0,combination of weak signals,0.19378821534300908,-0.6218324751029592,combination of weak signals
APP00799,Komal Rehman,komal.rehman457@yahoo.com,338279693,95.75.245.24,Punjab University,Software Engineering,3.39,19,2026,206,2026-08-22 11:33:34.896545,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.22944208622542267,0,1.0349803705198046,0,0,0,combination of weak signals,0.18272532020298493,-0.7128806167729721,combination of weak signals
APP00652,Zainab Ahmed,zainab.ahmed246@yahoo.com,394967662,127.197.58.69,Virtual University of Pakistan,Marketing,3.46,24,2025,111,2026-08-22 11:42:30.551023,0,none,0,0,83.33333333333334,1,9999.0,0,0,0,0,0,1,0,-0.19153940157662297,0,1.328558950105891,0,0,0,combination of weak signals,0.08122783552473267,-0.40251002729796115,combination of weak signals
APP00904,Iqra Javed,iqra.javed526@hotmail.com,313927571,168.77.180.168,Bahria University,Marketing,2.71,21,2024,233,2026-08-22 12:15:41.680600,0,none,0,0,80.0,1,9999.0,0,0,0,0,0,1,0,-0.19570145548185142,0,1.3544943719341145,0,0,0,combination of weak signals,0.42072740751475235,-0.9824768122563292,combination of weak signals
APP00402,Laiba Yousaf,laiba.yousaf125@gmail.com,337455837,198.226.126.189,Virtual University of Pakistan,Software Engineering,3.23,21,2026,86,2026-08-22 12:29:43.258871,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.19285975702077923,0,1.7318707268920819,0,0,0,combination of weak signals,-0.12348665335077683,-0.16646282711052932,combination of weak signals
APP00812,Shahzaib Bhatti,shahzaib.bhatti981@hotmail.com,322848116,16.178.184.218,LUMS,Marketing,3.19,19,2025,197,2026-08-22 12:54:46.761858,0,none,0,0,85.71428571428572,1,9999.0,0,0,0,0,0,1,0,-0.2044998671515495,0,0.575652052106984,0,0,0,combination of weak signals,0.2805482745165749,-0.7766508488406514,combination of weak signals
APP00023,Iqra Dar,iqra.dar245@outlook.com,347640184,34.153.234.81,NUST,Data Science,2.82,21,2026,92,2026-08-22 12:55:36.215760,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.19944578445660222,0,1.6610515628299933,0,0,0,combination of weak signals,-0.10817605467308875,-0.19378371659365146,combination of weak signals
APP00253,Sadia Qureshi,sadia.qureshi77@yahoo.com,333283577,200.55.79.28,LUMS,Finance,3.93,20,2024,191,2026-08-22 13:01:50.509770,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2337193038906379,0,0.990413437613168,0,0,0,combination of weak signals,0.1444488235087647,-0.6445783930651667,combination of weak signals
APP00616,Ali Baig,ali.baig665@hotmail.com,325056398,112.97.44.78,Punjab University,Software Engineering,3.45,23,2026,182,2026-08-22 16:12:49.140367,0,none,0,0,73.6842105263158,1,9999.0,0,0,0,0,0,1,0,-0.13615208114083382,0,1.8300583234294208,0,0,0,combination of weak signals,0.3439887061003523,-0.7965604704316775,combination of weak signals
APP00455,Nida Abbasi,nida.abbasi505@hotmail.com,324904421,182.148.99.1,NUST,Data Science,3.05,22,2026,140,2026-08-22 17:13:50.667127,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.22738221147985288,0,1.1755972573897544,0,0,0,combination of weak signals,0.014308734748415956,-0.4123508324586286,combination of weak signals
APP00126,Bilal Yousaf,bilal.yousaf811@outlook.com,323308538,10.146.241.179,LUMS,Graphic Design,2.84,21,2026,128,2026-08-22 19:15:13.726542,0,none,0,0,78.26086956521739,1,9999.0,0,0,0,0,0,1,0,-0.18412969405400748,0,1.5689509636998784,0,0,0,combination of weak signals,0.16749666050409526,-0.5171136108938055,combination of weak signals
APP00535,Kiran Hussain,kiran.hussain486@outlook.com,343467651,205.226.173.177,NUST,Graphic Design,3.17,22,2025,194,2026-08-22 21:51:39.113456,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23271965681435175,0,0.9956904952582404,0,0,0,combination of weak signals,0.15210412284760874,-0.6582388378067278,combination of weak signals
APP00055,Sadia Anwar,sadia.anwar96@gmail.com,344717770,104.124.156.170,Bahria University,Marketing,4.0,19,2025,83,2026-08-22 22:33:15.245627,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.18934165026895222,0,1.767822792192395,0,0,0,combination of weak signals,-0.13114195268962087,-0.15280238236896826,combination of weak signals
APP00864,Nida Khan,nida.khan292@hotmail.com,327758043,10.20.172.166,Virtual University of Pakistan,Data Science,3.54,21,2025,109,2026-08-22 23:06:09.803183,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2115983834361967,0,1.4698747579912699,0,0,0,combination of weak signals,-0.06479602508630582,-0.2711929034624975,combination of weak signals
APP00076,Bilal Saleem,bilal.saleem103@hotmail.com,388665981,4.73.209.223,LUMS,Data Science,3.09,22,2024,144,2026-08-23 00:37:07.319610,0,none,0,0,78.26086956521739,1,9999.0,0,0,0,0,0,1,0,-0.19175284449442742,0,1.4619183469298835,0,0,0,combination of weak signals,0.20832492364459682,-0.5899693161821312,combination of weak signals
APP00424,Momina Gill,momina.gill562@gmail.com,365404991,22.204.222.199,LUMS,Software Engineering,2.7,20,2025,190,2026-08-23 02:10:11.357480,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23402916026173115,0,0.9890735830879791,0,0,0,combination of weak signals,0.14189705706248334,-0.6400249114846464,combination of weak signals
APP00036,Ahmed Iqbal,ahmed.iqbal216@outlook.com,366406444,120.226.226.173,FAST-NUCES,HR,3.2,23,2026,100,2026-08-23 03:39:27.404437,0,none,0,0,76.19047619047619,1,9999.0,0,0,0,0,0,1,0,-0.14556694284921579,0,1.9825890517892464,0,0,0,combination of weak signals,0.11355283078069901,-0.4047975130584185,combination of weak signals
APP00054,Saad Bhatti,saad.bhatti530@gmail.com,332436347,62.208.250.143,FAST-NUCES,Graphic Design,2.79,21,2026,184,2026-08-23 04:08:46.872015,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23428672764459813,0,0.9854885049890646,0,0,0,combination of weak signals,0.12658645838479526,-0.6127040220015242,combination of weak signals
APP00785,Kashif Khan,kashif.khan94@yahoo.com,307381258,105.156.118.57,UET Lahore,Finance,3.44,19,2026,143,2026-08-23 04:40:08.213967,0,none,0,0,81.81818181818181,1,9999.0,0,0,0,0,0,1,0,-0.20411945388149944,0,1.1312615088820328,0,0,0,combination of weak signals,0.17569530068923375,-0.5593314524813783,combination of weak signals
APP00147,Rayyan Iqbal,rayyan.iqbal251@hotmail.com,365990112,117.37.30.41,Punjab University,Finance,3.43,20,2025,151,2026-08-23 05:50:51.153741,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23114630077957243,0,1.0967972573883498,0,0,0,combination of weak signals,0.04237816565751078,-0.4624391298443525,combination of weak signals
APP00588,Rida Gill,rida.gill114@gmail.com,325187652,133.66.210.203,UET Lahore,Finance,3.37,19,2024,195,2026-08-23 06:55:37.660358,0,none,0,0,73.6842105263158,1,9999.0,0,0,0,0,0,1,0,-0.1340553186548648,0,1.8364788517974002,0,0,0,combination of weak signals,0.37716166990200983,-0.8557557309784422,combination of weak signals
APP00742,Salman Khan,salman.khan952@yahoo.com,357433891,197.143.112.185,COMSATS,Graphic Design,2.37,22,2026,175,2026-08-23 06:58:17.960589,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.2307088045824734,0,0.9944673968772915,0,0,0,combination of weak signals,0.10362056036826313,-0.571722687776841,combination of weak signals
APP00483,Nida Abbasi,nida.abbasi730@yahoo.com,385517272,106.187.17.251,Virtual University of Pakistan,HR,2.91,21,2023,89,2026-08-23 07:05:22.858971,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.19614617874903728,0,1.6962727290329003,0,0,0,combination of weak signals,-0.11583135401193279,-0.1801232718520904,combination of weak signals
DUP0052,Waleed Mughal,waleed.mughal2@outlook.com,302562399,103.133.27.69,Karachi University,Data Science,2.47,23,2026,191,2026-08-23 07:26:02.664232,1,duplicate_identity,0,1,100.0,3,329.0,0,0,0,0,1,1,0,-0.018106416906533584,3,2.718427496996941,1,2,1,duplicate phone,-1.7644448272948268,1.3590366561293825,duplicate phone
DUP0050,Waleed Mughal,waleed.mughal954@outlook.com,302562399,103.133.27.69,Karachi University,Data Science,2.47,23,2026,183,2026-08-23 07:31:31.657667,1,duplicate_identity,1,1,100.0,3,260.0,0,0,0,0,1,-1,1,0.041679886317097625,3,2.3902399205919167,1,3,1,duplicate email; duplicate phone,-2.3541664131149953,1.773320867897183,duplicate email
DUP0051,Waleed Mughal ,waleed.mughal1@yahoo.com,302562399,103.133.27.69,Karachi University,Data Science,2.47,23,2026,185,2026-08-23 07:35:51.010459,1,duplicate_identity,0,1,96.2962962962963,3,260.0,0,0,0,0,1,-1,1,0.022998197109867502,3,2.7587489315841616,1,3,1,duplicate phone,-1.768604997255982,1.3825795832900571,duplicate phone
APP00471,Areeba Nawaz,areeba.nawaz808@outlook.com,358604827,125.15.33.122,NUST,Marketing,3.09,22,2026,205,2026-08-23 08:47:05.929298,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23001507723151365,0,1.0306414823684806,0,0,0,combination of weak signals,0.18017355375670357,-0.7083271351924517,combination of weak signals
APP00667,Areeba Aslam,areeba.aslam940@gmail.com,334303044,43.168.159.17,NUST,Data Science,3.32,23,2026,214,2026-08-23 09:40:35.618971,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.22785775516209122,0,1.0761175822925273,0,0,0,combination of weak signals,0.20313945177323572,-0.7493084694171349,combination of weak signals
APP00853,Sadia Anwar,sadia.anwar185@yahoo.com,341170125,46.16.60.250,UET Lahore,Marketing,3.9,20,2026,171,2026-08-23 11:13:11.791452,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.23240700167982387,0,1.0038946492227248,0,0,0,combination of weak signals,0.09341349458313773,-0.5535087614547596,combination of weak signals
APP00618,Zohaib Ahmed,zohaib.ahmed9@outlook.com,318244199,107.253.148.10,Punjab University,Finance,2.79,19,2025,223,2026-08-23 13:15:48.914388,0,none,0,0,83.33333333333334,1,9999.0,0,0,0,0,0,1,0,-0.2038107970180434,0,0.9771768919117576,0,0,0,combination of weak signals,0.3670256775082436,-0.912499964316241,combination of weak signals
APP00198,Amna Ahmed,amna.ahmed448@gmail.com,332275374,88.203.167.8,COMSATS,Finance,3.21,19,2026,243,2026-08-23 14:49:59.121723,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.21608963260507197,0,1.303279947738341,0,0,0,combination of weak signals,0.2771406787153948,-0.8813594352522253,combination of weak signals
DUP0032,Ahmed Anwar ,ahmed.anwar2@outlook.com,332924495,216.118.149.172,NUST,HR,4.0,19,2024,249,2026-08-23 15:04:21.128435,1,duplicate_identity,0,1,100.0,3,346.0,0,0,0,0,1,-1,1,0.007502564225360664,3,2.8457940595032913,1,3,1,duplicate phone,-1.611474135811799,1.0891744712746676,duplicate phone
DUP0031,Ahmed Anwar ,ahmed.anwar1@gmail.com,332924495,216.118.149.172,NUST,HR,4.0,19,2024,247,2026-08-23 15:10:07.431761,1,duplicate_identity,0,1,100.0,3,141.0,0,0,0,0,1,-1,1,0.0002917819621207629,3,2.8857257455668086,1,3,1,duplicate phone,-1.6764887691593895,1.1677433110727407,duplicate phone
DUP0030,Ahmed Anwar,ahmed.anwar639@hotmail.com,332924495,216.118.149.172,NUST,HR,4.0,19,2024,248,2026-08-23 15:12:28.585749,1,duplicate_identity,1,1,100.0,3,141.0,0,0,0,0,1,-1,1,0.0581631014805849,3,2.5644170701845197,1,3,1,duplicate email; duplicate phone,-2.223079257297675,1.5176663374551003,duplicate email
APP00237,Yasir Niazi,yasir.niazi798@outlook.com,306060836,53.96.200.76,Virtual University of Pakistan,Software Engineering,3.08,22,2026,201,2026-08-23 16:03:25.735735,0,none,1,1,100.0,1,9999.0,0,0,0,0,1,-1,1,0.02319619531596462,3,3.2065611299284296,1,3,1,duplicate email; duplicate phone,-0.9797739219109466,0.11766281932552103,duplicate email
APP00577,Noor Dar,noor.dar416@yahoo.com,332905196,39.98.14.63,COMSATS,Finance,3.31,23,2026,287,2026-08-23 18:05:27.758933,0,none,0,0,73.6842105263158,1,9999.0,0,0,0,0,0,1,0,-0.07966282227556598,0,2.360331022764302,0,0,0,combination of weak signals,0.6119241829598938,-1.274676036386315,combination of weak signals
APP00059,Momina Abbasi,momina.abbasi349@hotmail.com,321861958,65.244.58.211,NUST,Finance,2.29,22,2026,231,2026-08-23 19:09:52.492698,0,none,0,0,100.0,1,9999.0,0,0,0,0,0,1,0,-0.22278369722470565,0,1.1966493228879018,0,0,0,combination of weak signals,0.2465194813600186,-0.8267176562859809,combination of weak signals
APP00924,Iqra Malik,iqra.malik743@outlook.com,321601759,61.225.232.244,NUST,Data Science,2.87,22,2025,166,2026-08-23 19:17:33.634116,0,none,0,0,76.19047619047619,1,9999.0,0,0,0,0,0,1,0,-0.17511650095511055,0,1.5840473341878958,0,0,0,combination of weak signals,0.281969416235268,-0.705327297372762,combination of weak signals
APP00884,Asma Abbasi,asma.abbasi277@gmail.com,381347746,38.210.112.169,LUMS,Marketing,3.37,20,2026,170,2026-08-23 21:04:47.853262,0,none,0,0,90.9090909090909,1,9999.0,0,0,0,0,0,1,0,-0.19365520813531156,0,0.211204037829307,0,0,0,combination of weak signals,0.16772736143784323,-0.6156153675148336,combination of weak signals
